Zeit  1 - Standardmessrate [s]	Kraft [kN]	DMS hinten [stra]	DMS vorn [stra]
72,960003465414	1,18958334655872E-03	-6,83918325230479E-02	-0,881894682534039	
72,980003466364	1,13333334593335E-03	-6,11926922574639E-02	-0,896292963065207	
73,0000034673139	6,31250007018025E-04	0,12598495464772	-0,766708438284695	
73,0200034682639	3,43750003821697E-04	0,10798710398376	-0,831500700674951	
73,0400034692138	1,25208334725357E-03	0	-0,950286515057087	
73,0600034701638	8,39583342667538E-04	0	-0,907091673463583	
73,0800034711137	-5,27083339193268E-04	-9,71883935853839E-02	-0,939487804658711	
73,1000034720637	-3,79166670882114E-04	-0,219573778100312	-1,00428006704897	
73,1200034730136	-1,85416668728067E-04	-0,118785814382136	-1,01867834758013	
73,1400034739636	1,4125000157037E-03	-0,003599570132792	-0,964684795588255	
73,1600034749135	1,31875001466142E-03	5,39935519918799E-02	-0,853098121471703	
73,1800034758635	7,31250008129791E-04	-0,10798710398376	-0,953886085189879	
73,2000034768134	9,93750011048178E-04	-9,71883935853839E-02	-0,993481356650591	
73,2200034777634	1,85833335399366E-03	0,003599570132792	-0,881894682534039	
73,2400034787133	1,66250001848312E-03	-7,19914026558399E-03	-0,849498551338911	
73,2600034796633	1,67916668533508E-03	-0,01799785066396	-0,871095972135663	
73,2800034806132	1,5395833504499E-03	0	-0,856697691604495	
73,3000034815632	5,43750006045229E-04	0,021597420796752	-0,745111017487943	
73,3200034825131	2,58333336205396E-04	0,003599570132792	-0,781106718815863	
73,3400034834631	-2,62500002918387E-04	-0,115186244249344	-0,601128212176263	
73,360003484413	-3,47916670534687E-04	-0,147582375444472	-0,39595271460712	
73,380003485363	1,45833334954659E-04	-8,27901130542159E-02	-0,338359592482448	
73,4000034863129	4,81250005350375E-04	-4,67944117262959E-02	-0,30596346128732	
73,4200034872629	4,708333385679E-04	-0,154781515710056	-0,356357443146408	
73,4400034882128	1,14583334607232E-04	-0,201575927436352	-0,406751425005496	
73,4600034891628	1,20833334676718E-03	-0,169179796241224	-0,39595271460712	
73,4800034901127	1,05416667838654E-03	-0,16198065597564	-0,356357443146408	
73,5000034910627	-2,70833336344367E-04	-0,104387533850968	-0,374355293810368	
73,5200034920126	4,37500004863978E-05	-0,172779366374016	-0,485941967926919	
73,5400034929626	1,06458334516901E-03	-0,10798710398376	-0,392353144474328	
73,5600034939125	1,10000001222943E-03	-0,021597420796752	-0,302363891154528	
73,5800034948625	4,16666671299026E-06	-0,010798710398376	-0,295164750888944	
73,6000034958124	-8,54166676163004E-05	-9,71883935853839E-02	-0,442747126333416	
73,6200034967624	-2,97916669978804E-04	-0,172779366374016	-0,485941967926919	
73,6400034977123	1,08333334537747E-03	-0,19797635730356	-0,435547986067832	
73,6600034986623	3,43750003821697E-04	-0,277166900224984	-0,302363891154528	
73,6800034996122	8,29166675885062E-04	-0,554333800449967	-0,19797635730356	
73,7000035005622	1,92083335468851E-03	-0,482342397794127	-0,226772918365896	
73,7200035015121	1,99166668880935E-03	-0,334760022349656	-0,2699677599594	
73,7400035024621	1,59375001771878E-03	-0,349158302880824	-0,28796561062336	
73,760003503412	1,04166667824757E-03	-0,399552284739912	-0,37795486394316	
73,780003504362	1,50208335003299E-03	-0,194376787170768	-0,392353144474328	
73,8000035053119	5,64583339610181E-04	-0,201575927436352	-0,500340248458087	
73,8200035062619	1,50416668338949E-03	-0,208775067701936	-0,536335949786007	
73,8400035072118	2,51250002793313E-03	-0,115186244249344	-0,467944117262959	
73,8600035081618	5,31250005906259E-04	-0,151181945577264	-0,478742827661335	
73,8800035091117	1,07500001195149E-03	-0,201575927436352	-0,511138958856463	
73,9000035100617	2,32500002584857E-03	-0,1799785066396	-0,475143257528543	
73,9200035110116	2,51666669464612E-03	-0,151181945577264	-0,453545836731792	
73,9400035119616	2,92291669916267E-03	-0,111586674116552	-0,388753574341536	
73,9600035129115	1,33125001480039E-03	-0,118785814382136	-0,316762171685696	
73,9800035138614	4,85416672063366E-04	-0,208775067701936	-0,277166900224984	
74,0000035148114	1,6708333519091E-03	-0,25196990929544	-0,2699677599594	
74,0200035157613	2,47500002751622E-03	-0,338359592482448	-0,19797635730356	
74,0400035167113	1,95208335503594E-03	-0,381554434075952	-0,219573778100312	
74,0600035176612	2,22916669144979E-03	-0,435547986067832	-0,241171198897064	
74,0800035186112	1,91458335461903E-03	-0,439147556200624	-0,241171198897064	
74,1000035195611	1,42916668255566E-03	-0,399552284739912	-0,165580226108432	
74,1200035205111	1,4104166823472E-03	-0,374355293810368	-0,190777217037976	
74,140003521461	2,47083336080323E-03	-0,349158302880824	-0,169179796241224	
74,160003522411	1,17916667977624E-03	-0,32396131195128	-0,147582375444472	
74,1800035233609	5,41666672688734E-04	-0,208775067701936	-9,35888234525919E-02	
74,2000035243109	5,62500006253686E-05	-0,212374637834728	-9,35888234525919E-02	
74,2200035252608	4,16666671299026E-04	-0,255569479428232	-0,12598495464772	
74,2400035262108	1,00833334454364E-03	-0,284366040490568	-0,16198065597564	
74,2600035271607	1,23750001375811E-03	-0,370755723677576	-0,223173348233104	
74,2800035281107	5,62500006253686E-04	-0,435547986067832	-0,316762171685696	
74,3000035290606	1,42500001584267E-03	-0,3599570132792	-0,291565180756152	
74,3200035300106	1,09791667887293E-03	-0,230372488498688	-0,244770769029856	
74,3400035309605	5,29166672549763E-04	-0,10798710398376	-0,223173348233104	
74,3600035319105	1,78333335315983E-03	-0,032396131195128	-0,21597420796752	
74,3800035328604	1,70416668561302E-03	7,19914026558399E-03	-0,21597420796752	
74,4000035338104	5,14583339054298E-04	-0,118785814382136	-0,302363891154528	
74,4200035347603	4,47916671646453E-04	-0,19797635730356	-0,403151854872704	
74,4400035357103	-4,89583338776356E-04	-8,63896831870079E-02	-0,349158302880824	
74,4600035366602	6,3333334037452E-04	0,014398280531168	-0,370755723677576	
74,4800035376102	9,64583344057246E-04	-0,003599570132792	-0,482342397794127	
74,5000035385601	1,63125001813569E-03	7,19914026558399E-02	-0,532736379653215	
74,5200035395101	1,2000000133412E-03	8,99892533197999E-02	-0,557933370582759	
74,54000354046	1,31666668130492E-03	0,115186244249344	-0,572331651113927	
74,56000354141	1,32916668144389E-03	4,67944117262959E-02	-0,838699840940535	
74,5800035423599	8,29166675885062E-04	0,136783665046096	-0,907091673463583	
74,6000035433099	1,14166667935933E-03	0,187177646905184	-0,950286515057087	
74,6200035442598	4,97916672202336E-04	8,63896831870079E-02	-1,0798710398376	
74,6400035452098	1,00208334447416E-03	0,212374637834728	-1,01507877744734	
74,6600035461597	1,27291668081853E-03	0,212374637834728	-1,08707018010318	
74,6800035471097	1,36250001514782E-03	0,255569479428232	-1,10146846063435	
74,7000035480596	1,52916668366743E-03	0,313162601552904	-1,04747490864247	
74,7200035490096	1,82500002028974E-03	0,338359592482448	-1,13746416196227	
74,7400035499595	1,65208335170064E-03	0,3599570132792	-1,17345986329019	
74,7600035509095	1,12291667915088E-03	0,392353144474328	-1,04747490864247	
74,7800035518594	1,14166667935933E-03	0,489541538059711	-1,04747490864247	
74,8000035528094	5,62500006253686E-04	0,3599570132792	-1,15186244249344	
74,8200035537593	3,58333337317163E-04	0,295164750888944	-1,18065900355577	
74,8400035547093	1,18958334655872E-03	0,280766470357776	-1,13026502169669	
74,8600035556592	1,05416667838654E-03	0,331160452216864	-0,968284365721047	
74,8800035566092	3,54166670604172E-04	0,392353144474328	-0,989881786517799	
74,9000035575591	1,11875001243789E-03	0,388753574341536	-0,950286515057087	
74,9200035585091	1,31041668123544E-03	0,352757873013616	-0,896292963065207	
74,940003559459	1,17500001306325E-03	0,370755723677576	-0,899892533197999	
74,960003560409	1,50000001667649E-03	0,449946266599	-0,953886085189879	
74,9800035613589	2,38750002654342E-03	0,417550135403872	-0,989881786517799	
75,0000035623088	2,9520833661536E-03	0,435547986067832	-1,00428006704897	
75,0200035632588	2,02291668915677E-03	0,406751425005496	-1,09066975023597	
75,0400035642087	1,20833334676718E-03	0,453545836731792	-1,06907232943922	
75,0600035651587	2,02500002251327E-03	0,460744976997375	-1,01147920731455	
75,0800035661086	2,1833333576069E-03	0,428348845802248	-1,06547275930643	
75,1000035670586	2,0125000223743E-03	0,363556583411992	-1,05107447877526	
75,1200035680085	2,01458335573079E-03	0,392353144474328	-1,06187318917364	
75,1400035689585	1,50416668338949E-03	0,352757873013616	-1,23465255554765	
75,1600035699084	1,23750001375811E-03	0,37795486394316	-1,26344911660999	
75,1800035708584	2,02708335586976E-03	0,356357443146408	-1,23465255554765	
75,2000035718083	2,06041668957369E-03	0,30596346128732	-1,20225642435253	
75,2200035727583	2,09166668992111E-03	0,334760022349656	-1,16626072302461	
75,2400035737082	1,51458335017196E-03	0,345558732748032	-1,14106373209506	
75,2600035746582	1,66250001848312E-03	0,370755723677576	-1,10506803076714	
75,2800035756081	2,12500002362503E-03	0,255569479428232	-1,20225642435253	
75,3000035765581	1,13750001264634E-03	0,291565180756152	-1,19865685421973	
75,320003577508	2,58333336205396E-04	0,291565180756152	-1,23105298541486	
75,340003578458	7,9166667546815E-04	0,356357443146408	-1,08707018010318	
75,3600035794079	5,35416672619249E-04	0,43194841593504	-1,00428006704897	
75,3800035803579	1,5416666838064E-03	0,410350995138288	-1,06187318917364	
75,4000035813078	1,26458334739254E-03	0,457145406864583	-1,11946631129831	
75,4200035822578	1,23125001368862E-03	0,39595271460712	-1,1230658814311	
75,4400035832077	1,20208334669769E-03	0,475143257528543	-1,08347060997039	
75,4600035841577	1,44583334940762E-03	0,449946266599	-1,02227791771293	
75,4800035851076	7,81250008685674E-04	0,406751425005496	-0,989881786517799	
75,5000035860576	5,91666673244617E-04	0,273567330092192	-1,11586674116552	
75,5200035870075	1,68958335211755E-03	0,183578076772392	-1,19505728408694	
75,5400035879575	2,45208336059477E-03	0,25196990929544	-1,17345986329019	
75,5600035889074	2,42083336024734E-03	0,32396131195128	-1,16626072302461	
75,5800035898574	1,30625001452245E-03	0,28796561062336	-1,1698602931574	
75,6000035908073	1,4958333499635E-03	0,266368189826608	-1,27784739714116	
75,6200035917573	1,59583335107527E-03	0,345558732748032	-1,23825212568045	
75,6400035927072	1,54375001716289E-03	0,205175497569144	-1,20225642435253	
75,6600035936572	5,20833339123783E-05	0,25196990929544	-1,18065900355577	
75,6800035946071	4,37500004863978E-04	0,313162601552904	-1,1698602931574	
75,7000035955571	2,14583335718999E-03	0,28796561062336	-1,11946631129831	
75,720003596507	1,80416668672478E-03	0,291565180756152	-1,14826287236065	
75,740003597457	1,73541668596044E-03	0,39595271460712	-1,10866760089993	
75,7600035984069	1,23125001368862E-03	0,453545836731792	-1,11586674116552	
75,7800035993569	1,01875001132612E-03	0,511138958856463	-1,10866760089993	
75,8000036003068	5,10416672341307E-04	0,493141108192503	-1,28504653740674	
75,8200036012568	4,6666667185491E-04	0,457145406864583	-1,27064825687557	
75,8400036022067	1,45833334954659E-04	0,352757873013616	-1,19505728408694	
75,8600036031567	-2,08333335649513E-04	0,3599570132792	-1,18065900355577	
75,8800036041066	-2,02083335580028E-04	0,532736379653215	-1,11586674116552	
75,9000036050566	2,89583336552823E-04	0,367156153544784	-0,673119614832103	
75,9200036060065	-1,25000001389708E-05	0,039595271460712	-0,435547986067832	
75,9400036069565	7,62500008477218E-04	8,27901130542159E-02	-0,172779366374016	
75,9600036079064	9,16666676857858E-04	0,363556583411992	-0,572331651113927	
75,9800036088564	-6,2500000694854E-05	0,647922623902559	-1,06187318917364	
76,0000036098063	4,60416671785424E-04	0,730712736956775	-1,33184094913304	
76,0200036107562	5,37500005975744E-04	0,817102420143783	-1,41823063232005	
76,0400036117062	1,04375001160406E-03	1,00068049691617	-1,45062676351517	
76,0600036126561	1,1562500128548E-03	1,04387533850968	-1,40743192192167	
76,0800036136061	1,98958335545285E-03	1,02227791771293	-1,33184094913304	
76,100003614556	2,04583335607822E-03	0,971883935853839	-1,37143622059375	
76,120003615506	2,0520833561477E-03	0,961085225455463	-1,29944481793791	
76,1400036164559	1,3687500152173E-03	0,921489953994751	-1,29584524780512	
76,1600036174059	1,31666668130492E-03	0,820701990276575	-1,37503579072654	
76,1800036183558	1,1562500128548E-03	0,755909727886319	-1,48662246484309	
76,2000036193058	9,91666677691683E-04	0,752310157753527	-1,49022203497589	
76,2200036202557	1,5854166842928E-03	0,763108868151903	-1,59460956882685	
76,2400036212057	3,77083337525619E-04	0,788305859081447	-1,59100999869406	
76,2600036221556	-1,0270833447521E-03	0,921489953994751	-1,33184094913304	
76,2800036231056	-7,1875000799082E-04	1,01507877744734	-1,16626072302461	
76,3000036240555	-7,54166675051238E-04	1,06187318917364	-1,19865685421973	
76,3200036250055	2,68750002987872E-04	1,00787963718176	-1,01507877744734	
76,3400036259554	8,12500009033101E-04	0,953886085189879	-0,626325203105807	
76,3600036269054	5,02083338915327E-04	0,917890383861959	-0,604727782309055	
76,3800036278553	5,10416672341307E-04	0,892693392932415	-0,964684795588255	
76,4000036288053	5,62500006253686E-04	0,712714886292815	-0,845898981206119	
76,4200036297552	7,97916675537635E-04	0,428348845802248	-0,712714886292815	
76,4400036307052	1,35416668172184E-03	0,665920474566519	-0,637123913504183	
76,4600036316551	6,16666673522559E-04	0,860297261737287	-0,907091673463583	
76,4800036326051	8,79166676440946E-04	1,05467404890805	-1,06547275930643	
76,500003633555	6,97916674425869E-04	1,09426932036877	-1,26704868674278	
76,520003634505	9,16666676857858E-05	1,07627146970481	-1,37863536085933	
76,5400036354549	1,77083335302086E-04	1,09786889050156	-1,41103149205446	
76,5600036364049	3,43750003821697E-04	0,957485655322671	-1,43262891285121	
76,5800036373548	8,04166675607121E-04	0,964684795588255	-1,349838799797	
76,6000036383048	7,41666674912267E-04	0,871095972135663	-1,43622848298401	
76,6200036392547	1,38541668206926E-03	0,964684795588255	-1,31024352833629	
76,6400036402047	9,70833344126731E-04	1,04027576837689	-1,15906158275902	
76,6600036411546	6,43750007156996E-04	0,975483505986631	-1,18065900355577	
76,6800036421046	5,97916673314103E-04	1,01507877744734	-1,11946631129831	
76,7000036430545	2,97916669978804E-04	0,932288664393127	-1,21665470488369	
76,7200036440045	1,17708334641975E-03	0,946686944924295	-1,14106373209506	
76,7400036449544	1,67291668526559E-03	0,928689094260335	-1,02227791771293	
76,7600036459044	1,64166668491816E-03	0,863896831870079	-1,05827361904085	
76,7800036468543	2,75000003057357E-04	0,907091673463583	-1,06547275930643	
76,8000036478043	-3,00000003335299E-04	0,845898981206119	-1,09426932036877	
76,8200036487542	6,2500000694854E-06	0,946686944924295	-1,00068049691617	
76,8400036497042	-7,9166667546815E-05	0,917890383861959	-0,971883935853839	
76,8600036506541	2,91666669909318E-04	0,910691243596375	-0,953886085189879	
76,8800036516041	8,89583343223421E-04	0,971883935853839	-0,953886085189879	
76,900003652554	1,87500002084562E-05	1,05467404890805	-0,892693392932415	
76,920003653504	-5,37500005975744E-04	0,935888234525919	-1,05107447877526	
76,9400036544539	3,14583336830765E-04	0,917890383861959	-1,05827361904085	
76,9600036554039	1,50625001674598E-03	1,02227791771293	-1,0330766281113	
76,9800036563538	-3,18750003543755E-04	0,957485655322671	-1,02947705797851	
77,0000036573038	6,04166673383588E-05	0,914290813729167	-0,971883935853839	
77,0200036582537	-3,10416670117775E-04	0,889093822799623	-0,993481356650591	
77,0400036592036	1,00000001111766E-04	0,878295112401247	-1,00428006704897	
77,0600036601536	9,08333343431877E-04	0,943087374791503	-0,943087374791503	
77,0800036611035	1,22708334697563E-03	0,896292963065207	-1,01507877744734	
77,1000036620535	4,12500004586036E-04	0,878295112401247	-1,07627146970481	
77,1200036630034	-5,91666673244617E-04	0,842299411073327	-1,07267189957201	
77,1400036639534	-8,12500009033101E-05	0,957485655322671	-0,979083076119423	
77,1600036649033	-1,25000001389708E-04	0,943087374791503	-1,03667619824409	
77,1800036658533	-1,87500002084562E-04	0,831500700674951	-1,06547275930643	
77,2000036668032	-5,22916672480278E-04	0,712714886292815	-1,10506803076714	
77,2200036677532	3,91666671021085E-04	0,727113166823983	-1,09426932036877	
77,2400036687031	-8,95833343292907E-05	0,867496402002871	-1,05107447877526	
77,2600036696531	6,56250007295967E-04	1,01147920731455	-1,00428006704897	
77,280003670603	1,54791668387588E-03	0,953886085189879	-1,00787963718176	
77,300003671553	1,05833334509953E-03	0,903492103330791	-1,01867834758013	
77,3200036725029	1,62916668477919E-03	0,896292963065207	-1,02227791771293	
77,3400036734529	2,47291669415972E-03	0,935888234525919	-1,02947705797851	
77,3600036744028	1,65416668505713E-03	0,989881786517799	-0,993481356650591	
77,3800036753528	1,44583334940762E-03	1,02947705797851	-0,932288664393127	
77,4000036763027	1,08333334537747E-03	1,0330766281113	-0,953886085189879	
77,4200036772527	1,13333334593335E-03	0,943087374791503	-1,01867834758013	
77,4400036782026	1,70416668561302E-03	0,892693392932415	-1,06187318917364	
77,4600036791526	1,42083334912968E-03	0,957485655322671	-1,01507877744734	
77,4800036801025	9,66666677413741E-04	0,979083076119423	-1,00787963718176	
77,5000036810525	1,2000000133412E-03	0,925089524127543	-1,04027576837689	
77,5200036820024	8,12500009033101E-04	0,975483505986631	-0,939487804658711	
77,5400036829524	1,60625001785775E-03	1,06547275930643	-0,896292963065207	
77,5600036839023	1,82500002028974E-03	1,01507877744734	-0,971883935853839	
77,5800036848523	1,20208334669769E-03	0,899892533197999	-1,06187318917364	
77,6000036858022	1,46250001625958E-03	0,802704139612615	-1,1698602931574	
77,6200036867522	4,97916672202336E-04	0,791905429214239	-1,16626072302461	
77,6400036877021	-5,54166672827705E-04	0,910691243596375	-1,07627146970481	
77,6600036886521	-5,70833339679666E-04	0,921489953994751	-1,01507877744734	
77,680003689602	2,70833336344367E-04	0,989881786517799	-0,964684795588255	
77,700003690552	6,02083340027093E-04	0,989881786517799	-0,964684795588255	
77,7200036915019	6,41666673800501E-04	1,06547275930643	-0,939487804658711	
77,7400036924519	6,04166673383588E-05	0,939487804658711	-0,997080926783383	
77,7600036934018	7,08333341208345E-05	0,917890383861959	-1,02227791771293	
77,7800036943518	-3,68750004099638E-04	0,874695542268455	-1,0330766281113	
77,8000036953017	-2,81250003126843E-04	0,899892533197999	-0,946686944924295	
77,8200036962517	-7,52083341694743E-04	0,921489953994751	-0,979083076119423	
77,8400036972016	-2,3958333599694E-04	0,845898981206119	-1,02227791771293	
77,8600036981516	-4,10416671229541E-04	0,806303709745407	-1,0330766281113	
77,8800036991015	-5,06250005628317E-04	0,842299411073327	-0,997080926783383	
77,9000037000515	-9,52083343918275E-04	0,755909727886319	-1,00428006704897	
77,9200037010014	-1,77083335302086E-04	0,629924773238599	-1,04747490864247	
77,9400037019514	-1,15833334621129E-03	0,669520044699311	-1,07627146970481	
77,9600037029013	-1,3250000147309E-03	0,777507148683071	-1,10146846063435	
77,9800037038513	-1,04166667824757E-04	0,896292963065207	-1,05107447877526	
78,0000037048012	-6,87500007643393E-05	0,863896831870079	-1,07627146970481	
78,0200037057512	9,58333343987761E-05	0,856697691604495	-1,08707018010318	
78,0400037067011	8,12500009033101E-05	0,687517895363271	-1,18425857368857	
78,060003707651	-1,05208334503004E-03	0,727113166823983	-1,13746416196227	
78,080003708601	-9,16666676857858E-05	0,820701990276575	-1,06187318917364	
78,1000037095509	3,47916670534687E-04	0,820701990276575	-1,05827361904085	
78,1200037105009	-3,58333337317163E-04	0,813502850010991	-1,01147920731455	
78,1400037114508	4,60416671785424E-04	0,763108868151903	-1,01147920731455	
78,1600037124008	7,89583342111655E-04	0,730712736956775	-1,06547275930643	
78,1800037133507	5,91666673244617E-04	0,651522194035351	-1,02227791771293	
78,2000037143007	1,63541668484868E-03	0,709115316160023	-1,01867834758013	
78,2200037152506	1,22083334690615E-03	0,806303709745407	-0,979083076119423	
78,2400037162006	1,87291668748912E-03	0,975483505986631	-0,917890383861959	
78,2600037171505	1,10416667894242E-03	0,899892533197999	-0,935888234525919	
78,2800037181005	-3,43750003821697E-04	0,838699840940535	-1,05107447877526	
78,3000037190504	-4,95833338845841E-04	0,824301560409367	-1,08707018010318	
78,3200037200004	5,25000005836773E-04	0,889093822799623	-1,0330766281113	
78,3400037209503	3,33333337039221E-05	0,971883935853839	-0,993481356650591	
78,3600037219003	1,3708333485738E-03	0,950286515057087	-0,989881786517799	
78,3800037228502	8,83333343153936E-04	0,835100270807743	-1,0798710398376	
78,4000037238002	5,83333339818637E-04	0,957485655322671	-1,01147920731455	
78,4200037247501	2,52083336135911E-04	1,06907232943922	-0,939487804658711	
78,4400037257001	-1,77083335302086E-04	0,979083076119423	-0,874695542268455	
78,46000372665	-1,25000001389708E-04	0,838699840940535	-0,989881786517799	
78,4800037276	7,8750000875516E-04	0,907091673463583	-0,939487804658711	
78,5000037285499	3,1666667018726E-04	0,867496402002871	-0,943087374791503	
78,5200037294999	-2,16666669075494E-04	0,867496402002871	-0,950286515057087	
78,5400037304498	5,20833339123783E-05	0,842299411073327	-0,982682646252215	
78,5600037313998	8,7708334308445E-04	0,892693392932415	-0,975483505986631	
78,5800037323497	9,08333343431877E-04	0,950286515057087	-0,950286515057087	
78,6000037332997	3,47916670534687E-04	0,835100270807743	-0,968284365721047	
78,6200037342496	1,0291666781086E-03	0,748710587620735	-1,01867834758013	
78,6400037351996	6,02083340027093E-04	0,799104569479823	-1,02587748784572	
78,6600037361495	3,95833337734075E-04	0,817102420143783	-1,04027576837689	
78,6800037370995	3,95833337734075E-04	0,849498551338911	-0,968284365721047	
78,7000037380494	-2,08333335649513E-05	0,831500700674951	-1,00787963718176	
78,7200037389994	-1,25000001389708E-04	0,799104569479823	-1,08707018010318	
78,7400037399493	8,33333342598053E-06	0,755909727886319	-1,13386459182948	
78,7600037408993	-8,14583342389597E-04	0,835100270807743	-1,11586674116552	
78,7800037418492	-9,08333343431877E-04	0,831500700674951	-1,11226717103273	
78,8000037427992	-1,12500001250737E-03	0,867496402002871	-1,05107447877526	
78,8200037437491	-3,95833337734075E-05	0,824301560409367	-1,05107447877526	
78,8400037446991	-1,29166668102698E-04	0,838699840940535	-1,05827361904085	
78,860003745649	1,64583335163115E-04	0,896292963065207	-0,989881786517799	
78,880003746599	-2,14583335718999E-04	0,885494252666831	-1,01507877744734	
78,9000037475489	-5,00000005558832E-05	0,921489953994751	-0,986282216385007	
78,9200037484989	1,05208334503004E-03	0,820701990276575	-1,05107447877526	
78,9400037494488	1,03333334482159E-03	0,737911877222359	-1,11946631129831	
78,9600037503988	8,08333342320111E-04	0,867496402002871	-0,982682646252215	
78,9800037513487	7,31250008129791E-04	1,02587748784572	-0,849498551338911	
79,0000037522987	1,61666668464022E-03	0,917890383861959	-0,943087374791503	
79,0200037532486	1,46875001632907E-03	0,820701990276575	-1,08707018010318	
79,0400037541986	3,35416670395716E-04	0,863896831870079	-1,09066975023597	
79,0600037551485	-1,27083334746203E-04	0,867496402002871	-1,04387533850968	
79,0800037560984	-3,66666670743143E-04	0,860297261737287	-1,04387533850968	
79,1000037570484	9,39583343779304E-04	0,921489953994751	-0,979083076119423	
79,1200037579983	1,14166667935933E-03	0,845898981206119	-1,00068049691617	
79,1400037589483	1,11041667901191E-03	0,777507148683071	-1,03667619824409	
79,1600037598982	1,26875001410554E-03	0,871095972135663	-1,04387533850968	
79,1800037608482	9,02083343362392E-04	0,809903279878199	-1,11226717103273	
79,2000037617981	8,93750009936412E-04	0,791905429214239	-1,11586674116552	
79,2200037627481	1,79166668658581E-04	0,784706288948655	-1,09066975023597	
79,240003763698	6,3750000708751E-04	0,871095972135663	-1,07267189957201	
79,260003764648	3,58333337317163E-04	0,867496402002871	-1,02587748784572	
79,2800037655979	3,54166670604172E-04	0,845898981206119	-1,02947705797851	
79,3000037665479	6,35416673731015E-04	0,979083076119423	-0,957485655322671	
79,3200037674978	7,97916675537635E-04	0,867496402002871	-1,04387533850968	
79,3400037684478	1,10000001222943E-03	0,943087374791503	-1,05467404890805	
79,3600037693977	3,68750004099638E-04	1,01507877744734	-0,993481356650591	
79,3800037703477	7,41666674912267E-04	1,00068049691617	-0,964684795588255	
79,4000037712976	0,001712500019039	0,950286515057087	-1,00068049691617	
79,4200037722476	1,64375001827466E-03	0,935888234525919	-1,02227791771293	
79,4400037731975	8,95833343292907E-04	1,00787963718176	-0,953886085189879	
79,4600037741475	1,67916668533508E-03	0,925089524127543	-0,975483505986631	
79,4800037750974	1,47500001639855E-03	0,863896831870079	-0,982682646252215	
79,5000037760474	1,03125001146509E-03	0,885494252666831	-1,0330766281113	
79,5200037769973	1,17500001306325E-03	0,950286515057087	-1,0330766281113	
79,5400037779473	1,61041668457074E-03	1,03667619824409	-0,925089524127543	
79,5600037788972	1,13333334593335E-03	0,943087374791503	-0,997080926783383	
79,5800037798472	1,57083335079733E-03	0,853098121471703	-1,09426932036877	
79,6000037807971	4,18750004655521E-04	0,849498551338911	-1,08707018010318	
79,6200037817471	-2,93750003265814E-04	0,874695542268455	-1,0798710398376	
79,640003782697	6,58333340652462E-04	0,925089524127543	-1,0798710398376	
79,660003783647	2,25000002501474E-04	0,824301560409367	-1,11946631129831	
79,6800037845969	2,41666669353435E-04	0,773907578550279	-1,10146846063435	
79,7000037855469	7,43750008268762E-04	0,838699840940535	-1,04027576837689	
79,7200037864968	4,7500000528089E-04	0,917890383861959	-0,907091673463583	
79,7400037874468	4,50000005002948E-04	0,860297261737287	-1,00787963718176	
79,7600037883967	6,64583340721947E-04	0,892693392932415	-1,03667619824409	
79,7800037893467	7,27083341416801E-04	0,982682646252215	-0,932288664393127	
79,8000037902966	3,00000003335299E-04	0,813502850010991	-1,03667619824409	
79,8200037912466	1,42916668255566E-03	0,809903279878199	-1,01867834758013	
79,8400037921965	1,28958334767049E-03	0,932288664393127	-0,946686944924295	
79,8600037931465	7,85416675398665E-04	0,921489953994751	-0,964684795588255	
79,8800037940964	-1,18750001320223E-04	0,835100270807743	-1,01867834758013	
79,9000037950464	7,79166675329179E-04	0,899892533197999	-0,979083076119423	
79,9200037959963	7,52083341694743E-04	0,838699840940535	-1,01147920731455	
79,9400037969463	1,92916668811449E-03	0,831500700674951	-1,0330766281113	
79,9600037978962	1,5833333509363E-03	0,874695542268455	-1,00787963718176	
79,9800037988462	1,65833335177012E-03	0,860297261737287	-1,01147920731455	
80,0000037997961	1,45000001612061E-03	0,867496402002871	-0,921489953994751	
80,0200038007461	1,56875001744083E-03	0,892693392932415	-0,892693392932415	
80,040003801696	2,6541666961748E-03	0,932288664393127	-0,881894682534039	
80,060003802646	3,13125003481218E-03	0,881894682534039	-1,00428006704897	
80,0800038035959	2,42916669367332E-03	0,885494252666831	-1,03667619824409	
80,1000038045459	2,03333335593925E-03	0,863896831870079	-0,989881786517799	
80,1200038054958	1,5395833504499E-03	0,914290813729167	-0,946686944924295	
80,1400038064457	6,04166673383588E-04	0,889093822799623	-0,957485655322671	
80,1600038073957	8,33333342598053E-04	0,835100270807743	-0,989881786517799	
80,1800038083456	9,66666677413741E-04	0,824301560409367	-0,986282216385007	
80,2000038092956	3,66666670743143E-04	0,773907578550279	-0,961085225455463	
80,2200038102455	3,47916670534687E-04	0,759509298019111	-0,953886085189879	
80,2400038111955	1,20833334676718E-03	0,921489953994751	-0,899892533197999	
80,2600038121454	1,52500001695444E-03	0,939487804658711	-0,917890383861959	
80,2800038130954	8,81250009797441E-04	0,849498551338911	-0,946686944924295	
80,3000038140453	9,31250010353324E-04	0,763108868151903	-1,0798710398376	
80,3200038149953	1,87500002084562E-04	0,748710587620735	-1,09426932036877	
80,3400038159452	1,27708334753152E-03	0,892693392932415	-1,00068049691617	
80,3600038168952	2,40000002668239E-03	0,910691243596375	-0,939487804658711	
80,3800038178451	2,58125002869747E-03	0,791905429214239	-1,05107447877526	
80,4000038187951	1,33125001480039E-03	0,824301560409367	-1,02227791771293	
